,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
195708,-2.94,-3.23,1.79,-3.09,-1.32,-0.77,-3.46,-2.37,-6.71,-5.49,-5.97,-7.68,-6.47,-6.98,-6.05,-4.26,-5.82,-7.68,-6.15,-2.37,-4.22,0.59,-8.35,-6.15,-7.88,-7.47,-1.75,-2.75,-2.35,-6.24
195709,-2.93,-5.25,2.24,-5.15,-0.3,-3.5,-3.28,-1.54,-7.05,-4.21,-6.21,-8.74,-7.81,-6.4,-6.21,-10.05,-7.34,-8.8,-6.83,-2.14,-3.51,1.66,-6,-3.47,-8.21,-3.39,-2.12,-2.33,-4.53,-4.56
195710,-3.97,-5.53,0.89,-9.12,-5.3,-7.41,-4.79,-1.6,-7.15,-9.86,-6.09,-9.38,-7.68,-7.86,-6.93,-5.97,-9.12,-7.1,-9.13,-1.03,-7.38,-0.84,-10.1,-5.85,-9.36,-7.47,-5.42,-8.62,-6.2,-5.35
195711,2.2,1.92,6.42,2.03,0.11,-0.63,-1.55,7.41,4.62,2.9,2.59,-1.37,-0.03,8.28,-0.28,6.82,-3.32,-1.4,5.82,4.29,-0.11,2.09,1.32,4.81,-2.57,1.32,1.55,-1.46,3.71,-1.01
195712,0.07,-3.77,3.08,-5.19,1.66,-2.53,-3.74,-0.6,-6.54,-7.69,-4.14,-11.08,-9.03,-6.96,-7.24,-7.05,-6.54,-8.94,-9.93,2.95,-3.71,-1.8,-7.3,-4.18,-8.19,-4.51,-3.17,-0.34,-1.57,-1.65
195801,10.15,10.59,5.02,10.12,7.78,9.63,12.17,2.36,9.87,17.91,12.54,13.1,13.1,9.33,10.74,13.21,15.3,14.25,5.56,6.7,15.43,5.26,11.67,8.97,15.25,5.74,9.09,9.93,10.19,6.52
195802,1.88,1.37,3.04,0.33,-2.29,-2.02,-0.38,4.28,-3,-1.8,-0.41,-3.24,-3.37,-2.24,-3.57,-1.34,-1.37,-2.77,-5.63,1.38,-2.92,4.22,-2.3,-2.05,-2.79,0.58,1.13,-1.34,-0.27,9.81
195803,3.56,6.51,7.73,2.13,0.4,3.32,4.98,10.34,1.31,2.08,3.64,4.78,4.94,4.5,1.88,1.17,4.85,3.99,8.89,2.04,3.97,6.58,6.23,3.79,0.16,3.18,3.57,4.48,3.41,6.53
195804,4.17,5.58,1.88,2.06,4.09,2.14,3.26,8.46,0.31,8.15,0.05,-0.89,1.83,1,2.49,5.56,2.38,2.31,2.96,5.06,8.16,-0.71,1.34,4.04,5.57,2.11,3.63,2.35,2.78,2.59
195805,3.47,3.91,1.92,5.33,4.23,4.16,3.72,2.43,4.62,4.42,3.56,5.28,4.22,6.68,5.15,6.18,3.02,6.65,4.08,1.88,3.63,0.53,4.17,3.52,2.88,4.3,3.36,6.09,2.42,1.08
195806,1.96,0.11,4.39,5.26,1.06,1.11,-0.08,2.72,1.36,3.61,3.52,1.35,3.11,3.01,4.4,2.29,5.59,2.36,6.22,2.51,5.7,0.87,5.44,4.6,4.92,6.84,2.8,4.29,2.82,7.19
195807,1.85,2.76,6.27,2.1,1.06,7.15,1.98,4.17,7.89,6.85,5.78,12.95,8.81,4.48,8.29,5.53,3.05,9.65,3.67,1.05,2.27,2.7,3.7,5.96,8.51,2.92,2.85,7.2,3.21,1.67
195808,3.89,1.56,2.7,5.32,7.11,5.66,4.03,3.29,3.87,7.46,3.08,1.05,3.46,5.07,4.59,2.31,-1.84,3.2,1.27,-0.99,5.95,2.34,3.97,2.92,1.43,3.51,5.26,4.58,3.74,6.71
195809,3.63,6.99,5.68,7.5,4.6,5.41,6.48,11.1,4.75,6.92,3.37,8.7,3.75,5.62,9.45,1.7,5.01,4.9,2.1,2.61,4.47,10.05,4.64,6.68,9.29,5.95,5.38,8.63,1.07,1.81
195810,0.45,2.69,2.67,7.18,7.82,7.54,1.91,1.31,1.71,4.64,3.59,2.92,2.54,8.06,5.46,4.56,2.23,0.77,0.37,4.22,0.45,2.49,5.15,-0.39,4.39,0.92,2.29,4.91,3.08,0.54
195811,3.19,2.75,2.78,4.94,7.66,6.44,2.46,8.59,4.33,3.66,4.66,1.2,2.7,11.78,6.09,1.67,2.43,2.37,2.11,3.22,9.85,2.69,7.83,3.92,3.95,8.2,5.33,13.17,3.61,4.83
195812,5.95,2.04,1.85,3.24,3.92,5.26,2.84,4.95,4.86,3.33,4.85,4.47,3.09,5.36,5.14,2.18,3.08,0.78,2.4,5.25,3.12,6.13,5.32,2.82,1.93,4.75,2.58,-2.38,3.53,4.42
195901,3.79,10.95,5.3,3.81,6.83,9.52,9.49,-0.09,4.15,4.06,4.2,6.84,5.42,2.9,4.7,1.98,8.73,10.49,2.64,2.56,5.16,6.01,1.19,1.58,3.98,4.79,5.52,4.9,0.7,1.17
195902,2.2,1.29,2.85,4.85,-1.68,3.77,4.81,4.86,4.55,4.88,3.8,2.67,1.36,8.63,5.91,3.02,0.83,-1.46,-4.99,0.94,10.07,0.31,8.71,3.37,0.86,1.08,4.83,2.92,1.93,2.02
195903,-0.83,0.39,5.61,4.02,-1.75,4.76,3,4.51,1.56,2.67,-1.39,-1.56,1.91,3.97,3.65,4.11,-1.54,2.61,2.96,1.28,2.46,8.46,1.7,-1.66,-0.44,-0.81,0.66,2.58,-0.33,2.27
195904,0.65,2.17,0.49,5.47,2.19,7.08,1.79,11.06,5.1,2.67,1.92,1.47,3.56,10.02,6.4,0.79,-4.69,1.27,0.91,-0.6,5.33,3.86,9.91,-0.03,2.43,5.27,-0.05,2.64,2.1,4.4
195905,-0.49,-1.38,0.41,0.05,-1.27,2.21,1.13,-2.46,1.63,1.15,3.65,2.39,2.79,1.99,2.55,-0.27,0.61,-0.5,-1.17,-1.31,-3.29,-2.89,-0.82,0.44,1.56,0.14,0.19,1.43,-0.23,2.57
195906,-1.6,-1.38,2.06,2.94,-0.32,-3.32,2.69,6.27,2.43,6.82,-0.09,4.2,1.72,0.06,0.83,-1.54,-4.69,3.43,-3.2,-2.3,1.43,2.25,2.91,0.8,-0.09,2.41,0.51,0.59,0.38,-1.57
195907,4.14,7.79,0.31,5.81,6.87,1.87,0.28,3.79,4.02,6.95,2.89,2.41,2.61,0.46,3.26,1.57,0.36,11.65,3.99,4.15,4.26,-0.81,4.04,2.62,-0.77,2.68,3.92,4.79,2.42,3.38
195908,-0.59,-0.84,1.83,-2.47,4.06,2.13,-2.05,0.02,-4.63,-1.88,-3.39,0.46,-2.19,-5,-2.31,-6.5,-1.9,-3.2,-3.41,1.83,0.96,3.47,-4.19,0.07,-2.7,-2.34,1.38,-1.8,-0.83,0.23
195909,-1.75,-5.81,-0.7,-4.22,-2.24,-8.03,-0.49,-6.1,-5.55,-2.25,-5.01,-4.42,-6.16,-6.75,-3.81,-5.35,-0.89,-3.26,-8.92,-4.37,-5.77,-5.55,-4.53,-3.94,-3.84,-5.59,-3.12,-5.48,-4.64,-5.96
195910,1.36,-0.91,4.62,4.61,2.43,4.02,3.47,5.48,1.14,-2.33,2.08,2.15,2.01,7.64,5.41,1.34,0.17,2.14,2.31,1.31,5.74,3.27,6.47,-0.49,-0.37,4.27,0.44,4.89,2.26,0.84
195911,-1.05,-0.4,-1.8,1.78,2.86,1.66,2.08,4.8,3.03,1.4,1.53,-0.76,1.6,6.93,2.21,10.6,0.84,-0.01,-0.35,0.65,0.13,0.22,4.04,3.07,-2.34,6.36,1.33,1.82,1.59,0.76
195912,2,2.7,-2.49,5.23,4.55,3.28,1.96,-0.91,3.16,1.94,1.95,2.07,3.52,4.28,5.31,-2.14,6.77,0.6,2.28,1.39,5.68,0.07,2.88,1.67,0.95,3.76,2.41,2.99,0.94,2.02
196001,-2.11,-2.98,-1.41,-3.52,-2.82,-4.67,-5.75,-4.71,-6.77,-2.56,-3.77,-5.58,-2.99,-9.16,-5.76,-2.68,0.29,-5.58,-4.58,-1.65,-4.72,-4.45,-6.64,-7.19,-2.23,-5.33,-3.01,-3.23,-3.03,-1.82
196002,0.9,0.13,-0.29,2.45,1.5,1.75,0.97,1.2,0.55,4.27,1.09,-1.92,-0.25,5.26,-0.78,4.14,0.05,-1.92,-3.25,2.05,2.64,1.91,6.91,-1.45,-0.67,2.52,1.24,-1.35,-0.68,0.54
196003,-2.97,-4.04,-2.38,2.56,-0.1,-3.47,-1.79,0.15,-1.99,-5.03,-2.08,-4.56,-3.92,-3.14,-6.94,-4.57,-3.21,-5.68,-0.52,1.96,-1.29,-1.51,-1.44,-2.92,-4.66,-2.48,-1.66,-0.68,-0.68,-0.46
196004,-0.78,-1.05,0.56,0.67,-0.57,-2.25,0.83,1.17,-3.12,-2.42,-3.11,-5.86,-4.53,-3.1,-3.93,-1.8,-4.24,-0.71,-4.51,1.63,-1.82,2.28,-1.27,-1.84,-3.39,-1.43,0.5,2.95,-1.27,-1.2
196005,1.95,-2.69,2,4,6.87,3.96,1.26,11.25,4.12,2.18,0.65,-0.43,1.36,12.29,-0.13,7.78,-1.98,1.34,-3.4,1.74,5.79,-4.46,11.57,-0.49,0.5,-0.05,2.03,2.02,0.46,1.06
196006,5.11,7.38,2.72,9.14,1.85,0.06,0.11,3.33,1.43,3.42,0.88,2.45,0.2,0.62,-0.89,-0.53,0.22,-1.45,3.39,4.64,-0.24,-2.12,3.31,0.75,1.7,5.52,2.48,2.19,1.55,1.53
196007,-0.25,-0.66,1.77,-2.32,-1.26,-3.99,-0.92,-4.15,-3.25,-1.85,-3.22,-1.37,-2.53,-6.59,-2.9,-1.12,2.84,-0.5,1.05,0.48,-1.83,1.73,-5.74,-2.45,-3.5,-5.6,-1.14,-0.72,-0.82,-2.23
196008,3.45,2.04,7.19,8.45,5.17,6.36,6.75,1.92,3.31,2.09,1.02,1.45,1.95,1.55,3.56,7.3,8.07,5.45,5.26,4.78,23.67,2.57,6,2.86,2.77,7.34,2.3,3.9,5.36,2.98
196009,-4.16,-2.77,-4.42,-4.42,-7.5,-5.58,-4.07,-8.55,-7.59,-7.6,-5.23,-8.85,-5.92,-10.58,-6.94,-8.41,-3.99,-5.62,-0.77,-3.99,-6.61,-2.82,-10.78,-6.79,-7.96,-7.28,-4.15,-3.82,-4.35,-5.11
196010,0.7,-0.45,0.72,-3.53,3.2,-2.66,-3.62,-4.32,-1.48,-3.39,-3.72,-4.08,-3.67,-7.63,-5.06,-2.94,2.92,-2.44,4.36,-0.96,-5.06,0.72,-4.92,-3.16,-2.62,-2.5,-1.23,-0.72,-1.64,-3.38
196011,7.16,5.02,6.62,10.14,5.85,3.16,3,4.21,5.15,1.99,4.97,2.32,4.07,6.64,0.42,5.75,5.77,7.49,5.69,3.58,3.73,13.8,6.74,4.79,3.72,6.12,5.76,3.5,5.65,2.17
196012,5.15,-0.09,0.65,4.39,6.59,4.39,2.71,6.04,4.58,1.6,5.64,2.48,5.48,2.63,1.79,2.45,2.97,4.02,5.84,5.53,5.74,6.57,4.53,4.14,0.45,2.63,2.09,2.1,4.96,3.8
196101,8.02,4.33,7.62,6.53,11.45,8.15,7.94,8.13,9.23,9.39,8.93,11.5,9.16,5.99,8.4,7.68,10,9.79,11.08,5.73,2.54,6.87,3.49,6.05,11.26,9.19,6.73,7.4,7.41,6.68
196102,4.61,8.46,4.4,12.61,4.45,6.35,7.64,6.55,3.97,8.37,5.81,7.67,8.58,7.5,5.82,5.49,2.49,9.44,1.9,4.25,7.31,0.39,8.04,7.18,4.49,4.12,7.32,9.39,6.52,11.23
196103,4.4,5.29,3.47,11.63,6.15,9.6,3.96,6.5,5.24,6.55,4.22,3.84,4.42,8.64,5.5,5.45,1.86,-0.57,3.14,2.18,2.95,1.89,3.59,2.21,2.85,6.5,10.3,3.37,6.18,8.83
196104,-0.26,-0.83,1.92,2.47,1.36,3.29,1.5,-2.72,-0.53,-2.2,-0.23,0.15,0.27,0.82,-0.76,1.47,3.93,0.78,2.74,2.28,4.33,1.35,3.92,-1.21,-1.05,4.19,1.74,6.97,1.2,-0.72
196105,5.03,8.45,3.63,-2.66,2.69,3.86,7.44,1.57,5.85,3.81,2.97,7.77,4.84,4.02,8.04,4.89,10.38,7.74,2.72,2.46,0.17,1.77,3.04,4.64,6.85,3.24,1.12,-2.01,4.21,3.7
196106,-2.08,-5.75,0.95,-5.27,-3.31,-7.6,-4.83,-3.27,-3.44,-2.53,-3.8,-7.93,-4.59,-6.1,-3.4,-5.56,-5.68,-6.2,-2.11,-2.61,-7.45,-0.65,-4.39,-5.59,-5.19,-4.18,-1.87,-4.97,-2.85,-4.26
196107,1.22,-2.07,3.43,0.3,-2.51,0.72,0.21,1.81,0.48,1.37,-0.48,3.68,0.99,1.23,3.85,5.02,4.69,2,-1.18,2.25,4.84,-4.13,-1.11,1.2,-1.09,1.25,0.19,1.08,1.55,0.01
196108,2.62,2.79,7.73,0.16,1.04,4.32,4.5,4.3,2.11,3.47,0.39,-1.1,-0.14,-0.95,1.79,-0.56,7.17,3.43,-0.24,4.04,1.93,9.68,-0.28,6.49,2.44,1.2,3.84,0.09,5.43,1.68
196109,-1.12,-0.63,-1.23,-5.66,-2.11,-3.24,-2.21,-2.45,-3.62,-2.77,-3.17,-6.16,-3.79,-7.73,-2.31,-6.58,-5.64,-2.85,-4.84,1.53,-4.09,-5.35,-3.62,-2.78,-1.97,-3.85,-0.85,-2.65,-1.7,-1.3
196110,2.81,-0.94,10.29,2.75,1.84,3.18,8.03,4.03,-0.95,1.43,-0.64,-0.92,1.51,-1.67,-0.81,-1.24,0.26,6.95,6.93,5.29,3.93,0.79,0.77,2.97,1.78,4.68,5.66,0.69,3.52,-0.82
196111,6.22,5.56,11.64,5.38,5.99,6.24,6.99,2.81,3.64,5.25,4.06,2.76,2.8,6.98,3.58,2.27,10.78,5.65,6.17,3.7,-0.31,6.29,6.73,2.25,2.67,6.76,7.4,0.1,6.52,9.66
196112,-1.69,-0.62,-6.37,-0.87,-1.67,-3.12,2.02,-2.59,-1.15,-0.19,0.31,2.66,1.85,0.48,2.84,1.49,-5.88,0.64,2.32,-3.32,2.57,1.08,-1.99,0.7,-0.59,0.28,-1.33,-1.19,-3.02,-0.21
196201,-2.02,-2.6,-1.41,-3.12,-2.18,0.61,-5.68,-3.71,-0.14,0.78,-1.01,-0.46,0.66,-2.65,2.19,4.83,-1.88,3.62,-0.25,-2.6,-1.13,-0.62,-3.05,-1.4,6.27,0.48,-3.82,-1.88,-4.28,-2.75
196202,0.56,-1.25,2.38,-1.92,1.17,3.95,1.77,2,2.02,4.81,2.11,0.02,2.09,-0.11,2.36,-1.55,-1.8,-0.34,6.1,2.11,3.35,-0.39,-0.07,3.48,1.24,1.94,-0.35,-1.69,3.54,4.63
196203,-0.38,1.01,-2.93,-3.02,0.9,0.14,-0.2,0.1,-2.25,-1.51,-0.25,0.95,-1.89,-0.45,2.29,-2.61,1.27,-3.54,-2.01,2.46,-3.25,3.64,-2.74,-2.01,-1.62,-0.45,-1.07,-1.54,-1.96,-2.87
196204,-6,-5.94,-9.98,-10.9,-8.32,-8.46,-7.5,-10.11,-6.76,-7.9,-6.37,-8.78,-6.99,-10.09,-8.01,-8.79,-7.01,-9.51,-3.18,-2.09,-6.74,-4.92,-8.88,-6.29,-5.76,-7.54,-6.55,-10.23,-6.35,-5.57
196205,-9.26,-9.51,-10.46,-11.75,-12.59,-10.48,-9.08,-12.37,-9.09,-9.36,-8.61,-9.76,-9.25,-13.67,-8.95,-8.25,-6.33,-10.37,-7.75,-10.36,-9.41,-9.76,-12.75,-10.96,-9.07,-10.21,-8.76,-10.9,-10.31,-11.59
196206,-6.76,-7.01,-6.05,-13.03,-14.05,-10.04,-10.19,-12.15,-10.16,-5.42,-9.58,-8.05,-9.19,-11.45,-8.5,-8.89,-2.87,-6.1,-5.35,-4.85,-8.8,-9.65,-11.3,-7.55,-8.35,-10.16,-8.69,-10.26,-9.69,-8.42
196207,5.81,5.82,2.56,4.29,8.24,6.52,8.09,5.77,5.01,5.84,4.83,4.21,6.43,9.7,8.24,10.87,5.37,6.96,4.88,6.85,6.76,9.14,10.07,3.82,7.66,5.27,5.51,5.24,7.23,7.44
196208,1.76,3.98,1.79,4.09,4.89,5.61,5.19,-3.78,4.44,1.91,2.32,1.2,1.13,5.82,4.7,3.07,6.7,1.69,2.91,3.13,5.92,5.1,2.15,2.02,3.92,5.42,0.89,1.12,3.78,2.58
196209,-5.59,-7.09,-5.24,-8.66,-6.1,-7.39,-6.67,-5.56,-4.64,-5.24,-6.67,-7.26,-5.85,-10.39,-7.3,-6.63,-6.42,-6.32,-3.88,-2.14,-8.27,-7.86,-8.61,-4.82,-6.71,-6.57,-6.58,-8.73,-5.66,-4.93
196210,-1.75,-8.53,-4.13,-7.21,-3.02,-4.73,-2.22,0.73,-0.66,-1.71,-1.35,-0.08,-2.92,-4.07,-1.58,-0.97,-2.6,-4.35,-1.91,-1.51,-0.56,-1.8,-5.24,-1.16,0.21,-1.74,-4.1,-8.56,-3.84,-3.13
196211,11.24,9.16,9.84,14.58,13.7,16.81,11.42,19.63,15.28,11.35,13.74,15.87,15.17,16.79,12.4,14.33,5.37,14.71,12.61,7.31,13.92,9.36,18.03,11.45,23.17,15.29,10.25,11.86,15.98,13.93
196212,2.51,0.13,-1.35,1.94,-1.71,-1.95,-2.13,-0.25,-1.86,-0.05,-1.9,-4.16,-1.68,-3.49,-0.19,-2.75,-1.4,-1.3,1.61,3.43,-0.78,0.16,-2.02,-1.73,-0.78,-0.91,-2.91,-2.88,-0.58,-0.66
196301,8.69,8.54,5.2,8.17,4.98,10.1,9.13,7,6.41,8.09,8.09,11.6,9.69,8.46,9.07,5.46,12.85,12.24,5.09,5.6,11.92,2.86,5.2,7.7,8.09,6.31,7.52,10.78,6.11,9.93
196302,-0.64,-2.89,-2.79,-4.28,-2.63,-3.56,-2.58,-2.11,-1.74,-0.84,-1,-0.39,-1.7,-3.96,-0.48,-0.82,-2.08,-1.8,-1.82,-0.65,-2.09,0.98,-4.71,0,1.76,0.07,-2.55,-3.8,-1.91,-0.4
196303,1.38,0.1,4.35,4.38,-1.12,2.1,1.17,1.27,3.73,1.43,2.75,2.06,3.62,-1.68,2.59,0.46,-0.17,2.94,5.84,1.68,4.24,1.75,0.4,3.38,3.46,0.79,0.83,-3.01,3.48,1.44
196304,1.83,1.76,6.2,0.4,6.04,5.14,2.99,7.47,3.41,4.26,4.61,4.13,2.59,3.6,4.34,3.07,4.38,1.64,5.69,2.4,5.63,-1.83,3.66,3.59,5.68,3.46,5.05,3.41,3.11,6.92
196305,4.87,1.23,-0.41,6.85,1.79,3.37,0.4,-0.16,5.2,3.95,2.74,6.3,4.57,3.43,4.59,1.34,3.32,6.19,1.55,1.54,0.88,4.43,5.27,0.13,8.66,2.84,-0.82,3.76,1.81,3.61
196306,-0.94,0.62,-4.48,-4.61,0.11,0.26,-1.39,-1.79,-1.67,-1.34,-1.39,-2.42,-2.32,-1.48,-1.88,-3.47,-1.76,0.28,-0.27,-1.01,-2.87,-0.51,-2.01,-0.5,-1.07,-2.33,-2.55,-0.6,-1.72,-1.34
196307,-1.99,-2.81,-2.12,-2.01,-0.01,0.19,-0.3,0.6,-0.02,2.09,-1.58,-0.29,-2.36,-2.34,0.21,-1.42,-1.32,5.17,3.5,0.66,-1.8,-2.43,-2.35,-2.53,-0.78,-0.3,0.57,-3.63,-0.95,-0.55
196308,4.14,3.74,6.33,4,4.86,4.12,1.32,7.28,6,3.62,2.83,6.19,3.3,1.67,4.85,2.06,2.11,11.07,6.4,3.86,7.57,1.71,3.42,5.57,7.29,1.62,4.83,0.09,4.64,3.76
196309,-1.44,-0.67,-2.52,-3.01,1.41,-1.88,-2.17,-1.33,-0.43,-0.01,-1.84,-1.41,-0.85,-3.13,-2.17,-3.58,3.69,-2.44,0.95,-1.93,-2.94,-1.53,0.64,2.62,-1.94,-1.81,-1.13,-0.55,-2.04,-1.71
196310,2.91,-2.57,3.66,4.02,2.72,2.32,1.02,3.8,1.73,4.11,-0.09,-0.1,1.36,1.54,1.32,2.34,1.35,2.86,-1.1,-0.79,4.89,2.82,4.82,-0.65,0.82,0.64,1.04,2.37,-0.29,0.49
196311,-2.69,-0.57,-2.75,-3.7,-1.22,-0.28,-2.46,-1.55,-1.5,-0.34,-1.33,-3.04,-0.93,-1.94,-2.74,2.87,-2.8,1.4,1.02,-0.99,0.14,-4.19,-2.89,-0.51,0.95,-5.42,-2.95,-2.12,-2.33,-1.28
196312,-0.41,-0.43,3.22,-3.77,0.14,-1.44,-2.49,-0.45,2.04,1.83,-0.79,-0.03,0.32,-3.32,-0.71,-5.01,4.66,1.14,1.63,1.8,-1.33,0.13,-3.76,-0.36,2.56,-3.41,-1.57,-1.87,0.06,-3.31
196401,3.11,0.56,4.26,-0.43,3.65,1.39,2.91,3.66,5.78,3.87,4.93,4.46,4.85,1.46,3.75,6.15,0.75,3.76,4.65,1.34,2.46,5.83,2.48,4.12,6.7,4.28,2.09,2.91,0.37,4.43
196402,0.52,-0.23,4.73,3.75,3.35,2.58,2.29,0.97,1.1,2.42,2.91,3.66,3.56,0.9,4.11,2.8,4.24,2.97,1.3,1.08,3.11,3.48,1.16,0.36,8.93,0.42,2.27,9.25,2.88,1.42
196403,1.08,4.17,5.16,-0.72,2.46,2.2,1.08,-1.4,4.35,-0.41,5.13,7.43,6.15,1.29,2.75,5.23,5.99,-4.12,0.51,-0.42,3.78,1.97,1.79,3.03,4.41,3.18,2.63,1.97,2.88,2.16
196404,0.59,-1.21,0.49,-1.07,3.36,0.57,-1.42,-1.47,-0.63,2.3,-0.64,-1.63,-0.42,-1.22,-1.43,-1.87,3.45,0.37,5.11,0.85,0.35,-2.79,-1.76,0.41,0.43,-0.97,1.42,1.86,-1.94,5.93
196405,-0.09,2.63,3.41,-2.29,-0.95,2.46,-0.27,0,1.6,2.1,-0.5,0.56,1.31,0.17,-0.78,3.49,2.62,5.29,2.48,1.58,4.52,-2.26,-1.65,0.71,4.09,-1.23,1.78,-3.42,-0.9,0.38
196406,1.29,1.87,-0.53,-0.87,2.08,-0.34,3.43,-0.27,1.37,1.79,0.15,0.81,2.52,-0.71,2.35,3.8,-0.92,-2.3,1.89,1.45,1.01,5.34,0.4,0.95,1.15,0.63,3.91,0.15,-3.02,-0.97
196407,1.45,5.63,0.05,0.71,2.1,3.74,3.54,4.83,4.63,3.68,2.71,2.06,3.83,5.01,2.89,4.6,3.86,2.11,4.22,4.33,1.17,5.96,0.99,1.65,2.04,2.29,2.72,2.67,2.53,3.89
196408,-0.16,-2.29,1.73,-1.49,-2.06,-2.12,0.17,-2.43,-1.63,0.36,-0.47,0.89,-0.36,0.9,-1.34,0.62,2.93,-3.08,1.28,0.52,-0.89,1.3,-1.95,-1.5,-4.34,-0.71,0.25,-1.47,-2.16,3.28
196409,3.26,2.9,-1.15,3.54,1.21,2.67,3.95,5.24,3.49,2.69,1.98,4.49,4.23,3.94,4.95,4.23,14.62,2.44,1.59,1.93,3.06,10.91,4.72,3.26,6.75,4.66,4.2,0.59,2.27,4.23
196410,0.31,2.56,-0.38,2.28,0.95,1.6,1.56,2.29,4.11,4.39,3.05,-0.63,2.21,2.96,1.24,3.37,2.75,0.61,2.06,0.84,3.15,1.36,1.01,2.29,3.28,1.11,2.88,4.04,1.01,1.35
196411,0.26,-2.39,-5.62,-0.57,-0.74,-0.5,1.37,2.05,1,0.91,-0.67,-3.05,0.34,-1.66,-1.87,0.61,3.46,0.7,-0.61,1.82,1.01,-1.74,-1.97,1.05,-1.46,-1.97,3.6,0.63,-1.75,2.6
196412,-0.43,0.05,-1.72,-3.62,0.56,-0.4,-1.68,3.48,-1.12,-1.6,-2.11,-3.61,-2.7,-2.03,-0.68,-0.86,2.92,-0.27,-1.25,0.47,0.16,-0.64,-0.58,-0.54,-3.16,-1.99,-2.76,-1.3,-2.08,-1.19
196501,6.17,10.46,4.9,11.88,11.48,5.98,9.85,7.71,7.74,9.12,7.78,8.6,6.7,10.21,3.59,6.35,4.61,7.33,7.19,3.89,3.81,7.79,10.74,4.79,6.11,8.89,8.1,10.21,4.49,11.97
196502,1.33,5.34,-0.31,7.58,0.06,3.08,7.88,2.05,4.65,7.43,3.64,4.5,4.36,2.79,2.06,3.75,3.18,0.76,1.12,1.25,6.33,5.24,2.82,1.84,4.1,2.75,3.47,3.47,2.81,2.88
196503,0.59,2.91,-1.78,3.17,1.42,2.66,0.02,0.68,-0.24,0,1.7,2.99,0.89,3.86,2.93,2.75,0.17,-0.39,0.38,-0.71,0.9,3.67,2.16,2.54,2.75,1.5,1.76,2.52,-0.44,3.65
196504,2.42,0.84,1.67,4.85,3.35,4.53,5.47,2.98,3.55,5.51,3.7,7.58,4.42,6.36,3.94,7.2,3.46,0.79,6.52,0.54,2.88,5.22,5.76,4.11,2.46,3.26,4.8,2.85,1.74,6.74
196505,-1.65,1.38,-2.35,1.03,2.76,0.78,1.67,-1.48,0.45,1.26,-1.24,-1.82,-1.75,2.35,-0.86,-0.14,1.54,-2.93,-2.33,-1.32,1.66,-2.97,-0.19,-0.26,-0.63,0.37,0.99,-3.64,-2.97,0.31
196506,-5.6,-5.37,-4.14,-8.35,-6.61,-8.98,-9.24,-6.35,-9.04,-10.01,-8.2,-9.05,-8.06,-11.2,-9.04,-7.61,-10.3,-8.16,-7.36,-4.05,-8.5,-6.72,-10.87,-8.79,-7.43,-9.41,-9.88,-7.26,-7.61,-12.25
196507,2.72,0.2,-0.62,3.61,2.27,1.51,1.84,4.36,3.32,2.42,1.76,4.88,3.55,5.74,3.14,8.74,6.34,1.5,2.48,1.24,2.76,3.18,5.2,1.27,5.41,2.34,0.95,0.06,0.73,4.94
196508,1.89,1.54,1.34,4.11,6.54,4.66,5.4,6.66,3.06,4.28,2.57,3.9,4.12,7.7,3.99,3.06,0.37,1.04,1.72,1.79,6.13,3.92,10.32,2.59,9.35,5.35,3.22,2.8,3.49,5.79
196509,0.57,1.47,-1.63,11.2,0.06,3.22,-0.41,3.21,3.44,1.04,2.12,3.81,4.55,2.99,1.25,6.53,1.26,-1.01,2.6,0.87,3.62,2.76,6.19,1.67,1.84,4.24,1.74,3.88,0.07,2.6
196510,2.01,2.41,-0.1,8.67,6.52,7.2,4.29,4.25,5.8,6.72,7.75,7,7.02,15.86,7.21,5.42,6.37,9.13,6.27,1.04,2.11,3.8,9.85,5.34,7.28,4.51,4.02,6.71,2.74,7.71
196511,1.26,-0.25,-2.19,11.6,4.42,4.75,0.75,4.46,2.13,4.64,5.17,1.17,7.23,8.83,3.06,18.16,1.13,5.03,3.58,-0.73,5.08,5.2,15.24,2.41,9.05,9.11,1.13,-0.14,1.2,6.9
196512,5.13,1.56,2.57,3.51,8.34,5.72,3.77,4.91,4.48,2.44,4.99,8.85,3.99,3.88,4.23,1.05,7.37,0.19,4.45,-0.17,7.75,9.96,2.14,4.42,4.39,7.28,2.98,3.97,4.6,3.35
196601,6.19,1.65,4.63,7.83,8.71,6.77,5.28,4.41,6.18,8.62,7.34,8.68,6.49,10.12,9.25,7.46,17.71,4.97,9.12,-2.09,-0.04,3.98,6.03,9.86,8.43,11.19,2.37,2.97,4.4,5.84
196602,1.41,0.15,-3.51,7.43,4.01,2.56,3.89,-0.27,2.75,2.29,3.95,0.49,3.08,6.52,5,2.45,5.45,-1.19,3.82,-3.54,0.03,5.72,8.69,2.09,5.25,4.59,1.2,0.15,1.11,8.36
